specfile,id,OBJECT,cgm_name,gal_ra,gal_dec,z,OII_flux,OII_flux_sig,OII_LQ,Hbeta_flux,Hbeta_flux_sig,Hbeta_LQ,OIII_flux,OIII_flux_sig,OIII_LQ,Halpha_flux,Halpha_flux_sig,Halpha_LQ,NII_flux,NII_flux_sig,NII_LQ,SIIa_flux,SIIa_flux_sig,SIIa_LQ,SIIb_flux,SIIb_flux_sig,SIIb_LQ,Comment
J143716.59+504439.0.fits,J143716.59+504439.0._08,J1437+5045,J1437+5045_230_119,219.3191376,50.74417114,0.4146409,-99,-99,0,1.63E-17,3.59E-18,1,1.61E-17,1.76E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J143716.87+504536.2.fits,J143716.87+504536.2._08,J1437+5045,J1437+5045_257_90,219.3202972,50.76005173,0.4609205,3.03E-17,5.38E-18,1,1.80E-17,1.35E-18,1,1.61E-17,1.59E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J143717.58+504557.9.fits,J143717.58+504557.9._10,J1437+5045,J1437+5045_271_81,219.3232269,50.76607895,0.5069843,6.89E-01,2.95E-18,1,3.72E-17,1.53E-18,1,4.37E-17,8.07E-19,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J143718.08+504559.0.fits,J143718.08+504559.0._08,J1437+5045,J1437+5045_272_77,219.3253479,50.76639938,0.2344,-99,-99,0,-99,-99,0,2.71E-17,2.94E-18,1,2.44E-17,1.09E-18,1,4.49E-18,7.88E-19,1,6.84E-18,1.63E-18,1,2.73E-18,8.77E-19,0,
J143718.27+504615.0.fits,J143718.27+504615.0._09,J1437+5045,J1437+5045_284_77,219.3261108,50.77082062,0.5070609,2.91E-17,3.19E-18,1,4.38E-17,2.24E-18,1,2.06E-17,8.64E-19,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J143718.91+504506.2.fits,J143718.91+504506.2._09,J1437+5045,J1437+5045_234_85,219.3288116,50.75172043,0.6650354,2.83E-17,2.29E-18,1,1.08E-17,8.27E-19,1,2.31E-17,2.15E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J143719.11+504453.6.fits,J143719.11+504453.6._09,J1437+5045,J1437+5045_227_91,219.3296204,50.74822998,0.5680267,8.71E-17,3.41E-18,1,3.01E-17,1.29E-18,1,5.10E-17,2.72E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J143719.46+504531.7.fits,J143719.46+504531.7._10,J1437+5045,J1437+5045_249_68,219.3310852,50.75880814,0.21385,-99,-99,0,-99,-99,0,-99,-99,0,6.38E-17,2.20E-18,1,3.67E-01,1.84E-18,1,2.62E-17,1.04E-01,1,1.50E-17,9.07E-19,1,
J143719.71+504450.9.fits,J143719.71+504450.9._08,J1437+5045,J1437+5045_223_89,219.3321075,50.74745941,0.368891,2.33E-16,1.15E-17,1,9.43E-17,1.86E-18,1,5.16E-17,1.66E-18,1,2.26E-16,2.29E-18,1,7.80E-17,1.71E-18,1,4.86E-17,1.96E-18,1,3.48E-17,2.11E-18,1,
J143720.13+504554.0.fits,J143720.13+504554.0._08,J1437+5045,J1437+5045_268_57,219.3338623,50.76501083,0.5668489,-99,-99,0,1.94E-17,1.34E-18,1,1.02E-17,1.34E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,kinda bad quality emissions here
J143720.57+504659.1.fits,J143720.57+504659.1._09,J1437+5045,J1437+5045_320_82,219.3356934,50.78308105,0.5904829,1.49E-17,2.61E-18,1,2.50E-17,2.07E-18,1,8.09E-17,1.59E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J143721.33+504732.5.fits,J143721.33+504732.5._10,J1437+5045,J1437+5045_335_107,219.3388672,50.79236984,0.31675,-99,-99,0,-99,-99,0,-99,-99,0,2.50E-17,2.71E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,
J143723.50+504648.0.fits,J143723.50+504648.0._10,J1437+5045,J1437+5045_334_58,219.3479004,50.78001022,0.7374531,3.47E-17,1.27E-18,1,8.52E-18,4.64E-19,1,2.86E-17,5.35E-19,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J143723.74+504536.4.fits,J143723.74+504536.4._10,J1437+5045,J1437+5045_230_30,219.3489075,50.76012039,0.5702511,3.72E-17,3.34E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J143723.85+504614.7.fits,J143723.85+504614.7._08,J1437+5045,J1437+5045_311_29,219.3493805,50.77074051,0.30688,-99,-99,0,-99,-99,0,-99,-99,0,2.52E-17,8.35E-19,1,1.28E-17,1.04E-18,1,-99,-99,0,-99,-99,0,"NII looks rather broad, unlike the usual shape."
J143724.21+504518.9.fits,J143724.21+504518.9._09,J1437+5045,J1437+5045_206_41,219.3508606,50.75524902,0.01849,,,,,,,,,,,,,,,,,,,,,,Tricky; intentionally left blank
J143724.99+504406.9.fits,J143724.99+504406.9._09,J1437+5045,J1437+5045_186_109,219.3541412,50.73526001,0.1298059,-99,-99,0,1.53E-16,8.66E-18,1,7.97E-17,6.79E-18,1,1.19E-15,1.01E-17,1,4.30E-16,6.33E-18,1,1.82E-16,4.65E-18,1,-99,-99,0,SIIb was at 7600 Ang
J143725.16+504551.7.fits,J143725.16+504551.7._08,J1437+5045,J1437+5045_246_10,219.3548431,50.76435089,0.7361887,3.89E-17,1.86E-18,1,1.67E-17,6.71E-19,1,8.59E-18,4.77E-19,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J143725.96+504741.0.fits,J143725.96+504741.0._10,J1437+5045,J1437+5045_359_105,219.3581696,50.7947197,0.23601,-99,-99,0,-99,-99,0,-99,-99,0,2.30E-17,7.80E-19,1,-99,-99,0,6.36E-18,1.43E-18,1,4.68E-18,7.24E-19,1,not great; 
J143726.15+504607.1.fits,J143726.15+504607.1._10,J1437+5045,J1437+5045_0_11,219.3589478,50.76865005,0.1436,-99,-99,0,1.16E-16,1.02E-17,1,1.34E-16,9.66E-18,1,2.96E-16,5.36E-18,1,2.48E-17,2.30E-18,1,2.91E-17,2.37E-18,1,1.23E-17,1.46E-18,1,
J143726.26+504459.7.fits,J143726.26+504459.7._09,J1437+5045,J1437+5045_179_56,219.3594055,50.74991989,0.45163,3.46E-17,3.15E-18,1,1.78E-17,8.01E-19,1,-99,-99,0,2.59E-17,8.28E-19,,1.43E-17,1.64E-18,1,-98,-99,0,-99,-99,0,Don't know if Halpha is usable. left blank for now
J143726.42+504744.8.fits,J143726.42+504744.8._10,J1437+5045,J1437+5045_1_109,219.3600616,50.79578018,0.36945,4.11E-17,6.16E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,mostly abs
J143726.87+504741.8.fits,J143726.87+504741.8._08,J1437+5045,J1437+5045_4_106,219.361969,50.79494095,0.32451,-99,-99,0,-99,-99,0,1.68E-17,1.70E-18,1,1.36E-17,1.05E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,"extremely noisy. hard to say, esp about SII lines"
J143726.98+504539.1.fits,J143726.98+504539.1._10,J1437+5045,J1437+5045_154_19,219.3624268,50.76087189,0.3564435,-99,-99,0,5.27E-17,1.50E-18,1,5.53E-17,1.46E-18,1,1.42E-16,1.58E-18,1,3.21E-17,1.22E-18,1,2.49E-17,7.47E-19,1,1.34E-17,5.53E-19,1,
J143727.31+504552.6.fits,J143727.31+504552.6._10,J1437+5045,J1437+5045_106_12,219.3638,50.76459885,0.374606,-99,-99,0,-99,-99,0,2.37E-17,1.09E-18,1,8.46E-18,4.68E-19,1,-99,-99,0,-99,-99,0,-99,-99,0,
J143727.43+504549.6.fits,J143727.43+504549.6._09,J1437+5045,J1437+5045_117_14,219.3643036,50.76377869,0.3449302,-99,-99,0,1.83E-17,1.62E-18,1,4.15E-17,1.09E-18,1,4.91E-17,3.11E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,
J143727.55+504620.9.fits,J143727.55+504620.9._08,J1437+5045,J1437+5045_28_28,219.3648071,50.77246094,0.76997,2.04E-17,1.66E-18,1,5.72E-18,7.37E-19,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J143727.85+504843.2.fits,J143727.85+504843.2._09,J1437+5045,J1437+5045_6_168,219.3660278,50.81200027,0.4520181,1.35E-17,2.76E-18,1,1.46E-17,9.55E-19,1,2.57E-17,2.05E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J143728.19+504340.8.fits,J143728.19+504340.8._10,J1437+5045,J1437+5045_172_136,219.3674774,50.7279892,0.7708279,4.17E-17,1.45E-18,1,1.41E-17,7.12E-19,1,9.26E-18,8.93E-19,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J143728.44+504828.8.fits,J143728.44+504828.8._09,J1437+5045,J1437+5045_8_154,219.3684845,50.80799103,0.5344933,3.03E-17,3.33E-18,1,2.57E-17,1.22E-18,1,1.17E-16,1.62E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J143728.55+504558.6.fits,J143728.55+504558.6._09,J1437+5045,J1437+5045_83_23,219.3689575,50.76628876,0.701562,7.69E-17,1.71E-18,1,2.91E-17,1.24E-18,1,2.88E-17,5.89E-19,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J143730.53+504459.9.fits,J143730.53+504459.9._09,J1437+5045,J1437+5045_143_70,219.3771973,50.74996185,0.3450804,-99,-99,0,2.32E-17,1.22E-18,1,2.87E-17,8.93E-19,1,3.42E-17,1.74E-18,1,4.76E-18,3.88E-19,0,6.47E-18,6.50E-19,1,4.15E-18,4.71E-19,1,there are some odd troughs in this spectrum
J143730.89+504501.3.fits,J143730.89+504501.3._08,J1437+5045,J1437+5045_140_71,219.3787079,50.75035858,0.5052279,1.07E-16,4.86E-18,1,3.94E-17,1.27E-18,1,9.25E-17,9.62E-01,1,3.93E-17,1.43E-18,1,8.70E-18,1.64E-18,1,-99,-99,0,-99,-99,0,
J143730.95+504413.4.fits,J143730.95+504413.4._10,J1437+5045,J1437+5045_156_112,219.378952,50.7370491,0.6424152,1.13E-16,1.97E-18,1,4.34E-17,1.28E-18,1,5.01E-17,8.20E-19,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J143731.16+504626.9.fits,J143731.16+504626.9._09,J1437+5045,J1437+5045_57_57,219.379837,50.77413177,0.47371,-99,-99,0,7.30E-18,7.84E-19,1,1.38E-17,1.26E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J143731.27+504823.3.fits,J143731.27+504823.3._10,J1437+5045,J1437+5045_18_155,219.3802948,50.80646133,0.7711413,1.99E-17,2.57E-18,1,1.28E-17,8.95E-19,1,2.28E-17,1.34E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J143731.83+504607.4.fits,J143731.83+504607.4._08,J1437+5045,J1437+5045_78_55,219.3826294,50.76873016,0.3688216,-99,-99,0,2.76E-17,1.17E-18,1,3.25E-17,1.18E-18,1,2.84E-17,9.12E-19,1,4.76E-18,4.57E-19,1,6.90E-18,5.23E-19,1,5.02E-18,5.60E-19,1,
J143732.22+504856.2.fits,J143732.22+504856.2._10,J1437+5045,J1437+5045_18_189,219.3842468,50.81560135,0.7374398,2.23E-17,1.45E-18,1,3.00E-17,8.54E-19,1,6.75E-18,7.04E-19,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J143732.28+504736.8.fits,J143732.28+504736.8._08,J1437+5045,J1437+5045_30_117,219.3845062,50.79356003,0.3683038,1.31E-16,9.47E-18,1,5.86E-17,1.33E-18,1,7.42E-17,1.18E-18,1,1.28E-16,1.08E-18,1,1.74E-17,6.75E-19,1,2.07E-17,5.87E-19,1,1.46E-17,5.89E-19,1,
J143733.58+504353.4.fits,J143733.58+504353.4._09,J1437+5045,J1437+5045_150_141,219.3899078,50.73149109,0.1796401,-99,-99,0,-99,-99,0,-99,-99,0,3.22E-16,2.38E-18,1,1.12E-17,1.18E-18,1,4.33E-17,1.88E-18,1,3.01E-17,9.37E-19,1,
J143733.74+504735.6.fits,J143733.74+504735.6._08,J1437+5045,J1437+5045_36_123,219.3905945,50.79320908,0.2504563,-99,-99,0,-99,-99,0,1.08E-17,1.67E-18,1,2.40E-17,6.43E-19,1,-99,-99,0,-99,-99,0,-99,-99,0,
J143733.86+504718.1.fits,J143733.86+504718.1._08,J1437+5045,J1437+5045_42_110,219.3910675,50.7883606,0.66517,4.00E-17,2.96E-18,1,-99,-99,0,4.64E-17,2.35E-18,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,OIII(5007) is dubious. double check --->
J143734.17+504649.5.fits,J143734.17+504649.5._09,J1437+5045,J1437+5045_55_93,219.3923798,50.78042984,0.662283,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J143734.30+504557.1.fits,J143734.30+504557.1._09,J1437+5045,J1437+5045_89_77,219.3929291,50.76586914,0.662283,1.33E-17,1.67E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J143734.44+504432.1.fits,J143734.44+504432.1._09,J1437+5045,J1437+5045_137_115,219.3935089,50.74225998,0.7680732,9.45E-17,1.73E-18,1,3.07E-17,7.57E-19,1,3.64E-17,1.07E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J143734.81+504641.2.fits,J143734.81+504641.2._08,J1437+5045,J1437+5045_61_94,219.39505,50.7781105,0.7363399,3.93E-17,1.91E-18,1,3.55E-17,1.68E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J143735.47+504402.0.fits,J143735.47+504402.0._09,J1437+5045,J1437+5045_142_144,219.3977814,50.73389816,0.7700297,2.82E-17,1.74E-18,1,2.14E-17,1.44E-18,1,2.34E-17,1.13E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J143736.47+504558.2.fits,J143736.47+504558.2._08,J1437+5045,J1437+5045_89_98,219.401947,50.76615906,0.7701223,3.57E-17,1.95E-18,1,2.19E-17,1.01E-18,1,6.73E-18,1.11E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J143738.18+504712.0.fits,J143738.18+504712.0._10,J1437+5045,J1437+5045_56_137,219.4090881,50.78667831,0.1412795,-99,-99,0,-99,-99,0,1.85E-17,1.51E-18,1,2.94E-17,1.10E-18,1,-99,-99,0,4.26E-18,8.14E-19,1,-99,-99,0,
J143738.33+504538.9.fits,J143738.33+504538.9._08,J1437+5045,J1437+5045_98_117,219.4096985,50.76081085,0.7704528,1.90E-17,1.81E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J143739.26+504712.9.fits,J143739.26+504712.9._10,J1437+5045,J1437+5045_58_146,219.4135895,50.78693008,0.73824,1.81E-17,1.79E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J143739.31+504721.8.fits,J143739.31+504721.8._09,J1437+5045,J1437+5045_55_152,219.4138031,50.78937912,0.6417974,5.52E-17,1.67E-18,1,2.98E-17,1.67E-18,1,4.50E-17,7.97E-19,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J143740.45+504752.1.fits,J143740.45+504752.1._10,J1437+5045,J1437+5045_49_179,219.4185638,50.7978096,0.7393389,1.41E-17,1.23E-18,1,-99,-99,0,4.14E-18,6.52E-19,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J143743.04+504712.1.fits,J143743.04+504712.1._10,J1437+5045,J1437+5045_65_177,219.4293213,50.7867012,0.1299231,-99,-99,0,-99,-99,0,-99,-99,0,2.93E-17,1.20E-18,1,6.17E-18,1.06E-18,1,1.26E-17,1.06E-18,1,-99,-99,0,
J155250.29+355014.9.fits,J155250.29+355014.9._13,J1553+3548,J1553+3548_301_207,238.2095642,35.83747101,0.4332279,5.15E-17,7.74E-18,1,2.45E-17,1.81E-18,0,7.32E-17,2.23E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J155252.69+355031.1.fits,J155252.69+355031.1._12,J1553+3548,J1553+3548_309_193,238.2195282,35.84196854,0.47233,4.33E-17,4.84E-18,1,2.99E-17,1.65E-18,1,3.26E-17,1.85E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J155254.40+354850.5.fits,J155254.40+354850.5._12,J1553+3548,J1553+3548_280_130,238.2266693,35.81402969,0.1585814,-99,-99,0,4.63E-17,7.11E-17,1,7.11E-17,2.56E-18,1,2.16E-17,1.10E-18,1,-9.90E+01,-9.90E+01,0,5.25E-18,9.98E-19,1.00E+00,5.97E-18,1.48E-18,1,
J155254.88+354848.0.fits,J155254.88+354848.0._13,J1553+3548,J1553+3548_279_124,238.2286835,35.81333923,0.1639337,-99,-99,0,-99,-99,0,1.62E-17,3.16E-18,1,4.99E-17,3.16E-18,1,2.57E-17,1.37E-18,1,3.04E-17,2.26E-18,1,1.39E-17,1.24E-18,1,
J155256.40+354914.7.fits,J155256.40+354914.7._11,J1553+3548,J1553+3548_294_113,238.2350006,35.82073975,0.316145322,7.70E-17,9.55E-18,1,3.00E-17,1.63E-18,1.00E+00,6.69E-17,1.99E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J155257.05+354920.1.fits,J155257.05+354920.1._13,J1553+3548,J1553+3548_298_109,238.2377014,35.82225037,0.5144005,1.36E-16,4.72E-18,1,5.61E-17,2.59E-18,1,5.50E-17,1.90E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J155257.23+354555.2.fits,J155257.23+354555.2._12,J1553+3548,J1553+3548_211_180,238.2384491,35.7653389,0.36666,1.87E-17,6.11E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J155257.52+354657.4.fits,J155257.52+354657.4._13,J1553+3548,J1553+3548_225_128,238.2396545,35.7826004,0.6393767,4.14E-17,3.03E-18,1,1.66E-17,1.80E-18,1,9.58E-18,9.93E-19,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J155258.00+354943.7.fits,J155258.00+354943.7._11,J1553+3548,J1553+3548_312_113,238.241684,35.82881927,0.190990987,-99,-99,0,1.99E-16,1.54E-17,1,2.48E-16,1.75E-17,1,1.15E-15,1.40E-17,1,8.34E-16,8.34E-16,1,2.51E-16,8.57E-18,1,2.49E-16,8.83E-18,1,
J155258.42+355056.6.fits,J155258.42+355056.6._11,J1553+3548,J1553+3548_332_168,238.2434387,35.84904861,0.158595402,-99,-99,0,1.11E-16,9.83E-18,1,-99,-99,0,8.46E-17,3.34E-18,1,1.08E-16,3.60E-18,1,3.77E-17,3.25E-18,1,4.50E-17,4.17E-18,1,
J155258.75+355102.2.fits,J155258.75+355102.2._11,J1553+3548,J1553+3548_334_171,238.2447968,35.85060883,0.432741952,8.24E-17,6.56E-18,1,4.04E-17,1.44E-18,1,9.17E-17,1.74E-18,1,-9.90E+01,-9.90E+01,0,-9.90E+01,-99,0,-99,-99,0,-99,-99,0,
J155259.09+354640.6.fits,J155259.09+354640.6._13,J1553+3548,J1553+3548_213_129,238.2462006,35.77793884,0.341373,7.04E-17,8.09E-18,1,2.53E-17,1.52E-18,1,6.36E-17,1.61E-18,1,4.51E-17,1.75E-18,1,1.18E-17,3.68E-18,0,-99,-99,0,-99,-99,0,OII is difficult to measure
J155259.30+354704.2.fits,J155259.30+354704.2._12,J1553+3548,J1553+3548_219_109,238.2470703,35.78450012,0.3417291,7.26E-17,9.54E-18,1,3.16E-17,1.86E-18,1,1.68E-17,1.21E-18,1,7.51E-17,1.63E-18,1,5.25E-17,4.81E-18,1,-99,-99,0,-99,-99,0,
J155259.31+354932.2.fits,J155259.31+354932.2._11,J1553+3548,J1553+3548_313_93,238.2471313,35.82561111,0.5149201,2.62E-17,3.75E-18,1,3.94E-17,2.39E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J155259.77+354920.2.fits,J155259.77+354920.2._11,J1553+3548,J1553+3548_309_81,238.2490387,35.82226944,0.08228,-99,-99,0,-99,-99,0,2.70E-17,4.69E-18,1,6.00E-17,1.30E-18,1,8.39E-17,1.28E-18,1,1.39E-17,2.74E-18,1,5.01E-18,2.24E-18,0,
J155300.19+354712.5.fits,J155300.19+354712.5._11,J1553+3548,J1553+3548_217_95,238.2507782,35.78680038,0.341716342,-99,-99,0,-99,-99,0,1.55E-17,2.72E-18,1,1.09E-17,1.55E-18,1,7.99E-18,1.34E-18,1,-99,-99,0,-99,-99,0,
J155301.71+354930.5.fits,J155301.71+354930.5._13,J1553+3548,J1553+3548_328_73,238.2571259,35.82513046,0.15102,-99,-99,0,3.78E-17,5.29E-18,1,4.98E-17,6.04E-18,1,2.42E-16,3.08E-18,1,9.39E-17,3.55E-18,1,5.99E-17,2.68E-18,1,5.07E-17,3.13E-18,1,
J155301.75+355101.1.fits,J155301.75+355101.1._13,J1553+3548,J1553+3548_346_157,238.257309,35.85029984,0.5229614,5.20E-17,3.27E-18,1,2.90E-17,1.56E-18,1,1.67E-17,1.21E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J155301.81+355044.8.fits,J155301.81+355044.8._12,J1553+3548,J1553+3548_344_141,238.2575531,35.84579086,0.6968591,7.28E-17,2.45E-18,1,1.60E-17,9.01E-19,1,3.47E-17,1.60E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J155302.27+354736.0.fits,J155302.27+354736.0._12,J1553+3548,J1553+3548_212_62,238.2594604,35.7933197,0.3931365,1.41E-16,5.96E-18,1,5.95E-17,9.11E-19,1,1.93E-16,1.36E-18,1,1.07E-16,1.26E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,
J155303.23+354717.0.fits,J155303.23+354717.0._12,J1553+3548,J1553+3548_196_75,238.263443,35.78805923,0.5200746,6.11E-17,2.47E-18,1,1.96E-17,1.24E-18,1,3.01E-19,7.31E-09,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,Some absorption around OIII line
J155303.24+354705.0.fits,J155303.24+354705.0._11,J1553+3548,J1553+3548_194_86,238.2635193,35.784729,0.515695066,2.30E-17,4.54E-18,1,-99,-99,0,1.39E-17,1.66E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,Lots of absorption directly next to OIII line
J155303.47+354658.8.fits,J155303.47+354658.8._11,J1553+3548,J1553+3548_191_92,238.2644806,35.78300095,0.535204881,6.77E-17,5.98E-18,1,2.35E-17,1.80E-18,1,2.31E-17,1.54E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J155303.55+354726.5.fits,J155303.55+354726.5._11,J1553+3548,J1553+3548_195_64,238.2647705,35.79069138,0.217329833,-99,-99,0,3.54E-17,3.67E-18,1,2.98E-17,2.94E-18,1,7.93E-17,2.30E-18,1,2.88E-17,2.09E-18,1,2.02E-17,1.04E-18,1,1.85E-17,1.06E-18,1,
J155304.27+354853.9.fits,J155304.27+354853.9._13,J1553+3548,J1553+3548_342_27,238.2677765,35.81497955,0.47359,6.71E-17,6.37E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,OII isn't great (and is the only line)
J155304.40+354835.7.fits,J155304.40+354835.7._12,J1553+3548,J1553+3548_318_10,238.2683411,35.80992889,0.082712,-99,-99,0,-99,-99,0,1.71E-17,5.13E-18,1.00E+00,1.05E-16,1.80E-18,1,2.03E-17,1.38E-18,1,3.22E-17,2.47E-18,1,1.47E-17,1.58E-18,1,
J155304.45+354721.3.fits,J155304.45+354721.3._13,J1553+3548,J1553+3548_185_68,238.2685547,35.78924942,0.3594034,3.20E-17,4.53E-18,1,2.16E-17,9.46E-19,1,3.56E-17,7.92E-19,1.00E+00,4.88E-17,1.76E-18,1,5.20E-18,8.81E-19,1,4.57E-18,4.75E-19,1,1.69E-18,4.87E-19,1,
J155304.81+354855.9.fits,J155304.81+354855.9._12,J1553+3548,J1553+3548_357_27,238.27005,35.81554031,0.2175354,-99,-99,0,1.14E-16,3.47E-18,1,1.18E-16,3.21E-18,1,3.61E-16,2.57E-18,1,7.42E-17,1.82E-18,1,7.17E-17,1.14E-18,1,4.37E-17,1.09E-18,1,
J155305.32+355101.9.fits,J155305.32+355101.9._12,J1553+3548,J1553+3548_2_153,238.2721558,35.85052109,0.5200329,1.22E-16,3.24E-18,1,4.03E-17,1.20E-18,1,5.65E-17,1.22E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J155305.86+355005.5.fits,J155305.86+355005.5._11,J1553+3548,J1553+3548_7_98,238.2744293,35.83485031,0.514267926,5.03E-17,4.97E-18,1,2.79E-17,2.36E-18,1,1.68E-17,1.28E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J155306.12+354908.9.fits,J155306.12+354908.9._11,J1553+3548,J1553+3548_20_43,238.2754974,35.81914902,0.091728993,-99,-99,0,6.79E-17,4.86E-18,1,1.30E-16,4.72E-18,1,1.61E-16,1.67E-18,1,1.12E-17,8.59E-19,1,3.38E-17,1.90E-18,1,2.63E-17,1.83E-18,1,
J155306.27+354736.8.fits,J155306.27+354736.8._11,J1553+3548,J1553+3548_163_54,238.2761078,35.79354858,0.36818236,-99,-99,0,1.00E-17,1.08E-18,1,2.06E-17,1.56E-18,1,1.88E-17,1.28E-18,1,2.77E-18,8.34E-19,1,2.99E-18,5.80E-19,1,1.63E-18,3.43E-19,1,
J155307.14+354815.0.fits,J155307.14+354815.0._11,J1553+3548,J1553+3548_117_30,238.2797394,35.80418015,0.475320356,3.68E-19,1.01E-17,1,7.43E-17,2.88E-18,1,4.53E-16,6.14E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J155307.16+354825.2.fits,J155307.16+354825.2._12,J1553+3548,J1553+3548_97_27,238.2798309,35.80699921,0.2171375,-99,-99,0,2.52E-16,4.71E-18,1,4.42E-16,4.95E-18,1,7.94E-16,3.27E-18,1,1.22E-16,2.43E-18,1,1.66E-16,1.30E-18,1,1.13E-16,1.51E-18,1,
J155307.29+354825.1.fits,J155307.29+354825.1._11,J1553+3548,J1553+3548_97_29,238.2803802,35.80698013,0.217866603,-99,-99,0,3.65E-17,4.61E-18,1,1.41E-16,5.18E-18,1,1.50E-16,3.45E-18,1,1.29E-16,4.60E-18,1,5.90E-17,2.09E-18,1,3.98E-17,2.30E-18,1,
J155307.81+354649.8.fits,J155307.81+354649.8._12,J1553+3548,J1553+3548_160_105,238.282547,35.78050995,0.637736,4.27E-17,1.66E-18,1,2.09E-17,1.27E-18,1,1.57E-17,6.27E-19,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J155308.23+354621.4.fits,J155308.23+354621.4._13,J1553+3548,J1553+3548_162_133,238.2843018,35.77259827,0.6381869,6.61E-17,2.89E-18,1,2.96E-17,1.65E-18,1,5.01E-17,1.09E-18,1,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,
J155308.74+354741.7.fits,J155308.74+354741.7._12,J1553+3548,J1553+3548_135_66,238.286438,35.7949295,0.1704942,-99,-99,0,5.58E-17,2.68E-18,1,8.56E-17,2.71E-18,1,1.12E-16,1.14E-18,1,1.86E-17,1.70E-18,1,2.82E-17,1.71E-18,1,1.84E-17,1.22E-18,1,
